"ensembl_gene_id"	"mgi_symbol"	"gene_biotype"	"description"	"P.Value_NAC_F_FENT"	"P.Value_NAC_M_FENT"	"P.Value_NAC_FENT"	"P.Value_NAC_FENT_INPUT"	"P.Value_NAC_SAL_INPUT"	"P.Value_NAC_PFC_FENT"	"P.Value_NAC_PFC_SAL"	"logFC_NAC_F_FENT"	"logFC_NAC_M_FENT"	"logFC_NAC_FENT"	"logFC_NAC_FENT_INPUT"	"logFC_NAC_SAL_INPUT"	"logFC_NAC_PFC_FENT"	"logFC_NAC_PFC_SAL"
"ENSMUSG00000030353"	"Tead4"	"protein_coding"	"TEA domain family member 4 [Source:MGI Symbol;Acc:MGI:106907]"	0.816647027772014	0.870201575656378	0.951962921518504	7.40301603848148e-19	1.79223966022298e-17	0.590291815351224	0.464748924585806	-0.0692180017850257	0.0448032657030439	-0.0122073680409909	-2.34303480452769	-2.41299414558701	-0.101560139328128	-0.158218051915136
"ENSMUSG00000030357"	"Fkbp4"	"protein_coding"	"FK506 binding protein 4 [Source:MGI Symbol;Acc:MGI:95543]"	0.282756121661953	0.385568588886915	0.836744046304828	0.106284314331591	0.299535571120562	0.0593195688492993	0.00378079085059931	0.102106194924418	-0.0756340386330239	0.013236078145697	-0.094600386944653	-0.0669306080873424	-0.114315763216718	-0.205425594583373
"ENSMUSG00000030364"	"Clec2h"	"protein_coding"	"C-type lectin domain family 2, member h [Source:MGI Symbol;Acc:MGI:2136934]"	0.965706822450758	0.513483676929211	0.635471497057593	6.9658382231755e-23	7.09502553555208e-21	0.049380499994701	0.334357977561827	-0.0152349387336863	-0.213069472018194	-0.11415220537594	-3.39976766015311	-3.4180227537718	-0.446858744202441	-0.248471275901087
"ENSMUSG00000030365"	"Clec2i"	"protein_coding"	"C-type lectin domain family 2, member i [Source:MGI Symbol;Acc:MGI:2136650]"	0.334874871513422	0.297193021241905	0.996381824472942	1.34742539067294e-25	1.53470829278066e-23	0.625390231195142	0.111451323247807	-0.297560973194786	0.295668462700586	-0.000946255247100236	-3.34723071693856	-3.37291000157104	0.0948143881933305	0.357764530138075
"ENSMUSG00000030374"	"Strn4"	"protein_coding"	"striatin, calmodulin binding protein 4 [Source:MGI Symbol;Acc:MGI:2142346]"	0.5647577705535	0.825004418716399	0.566338586616859	2.9771657423806e-10	1.73558062078968e-05	0.0011897133726827	0.0153786507790508	0.0638328219950814	0.0224896578432032	0.0431612399191423	0.509803196118521	0.349830347406792	0.236942268336224	0.199014704629598
"ENSMUSG00000030376"	"Slc8a2"	"protein_coding"	"solute carrier family 8 (sodium/calcium exchanger), member 2 [Source:MGI Symbol;Acc:MGI:107996]"	0.473461818338667	0.387116442053112	0.26691603358822	2.93766637843411e-16	4.58930654053372e-12	0.024808331873015	0.765776515711535	0.138291885573202	0.153407304341139	0.14584959495717	1.31221882356277	1.12172663466204	0.278615735239491	0.0415041289868183
"ENSMUSG00000030380"	"Mzf1"	"protein_coding"	"myeloid zinc finger 1 [Source:MGI Symbol;Acc:MGI:107457]"	0.518270067196589	0.748308746558435	0.795347548640169	0.0571023988579702	0.346104864085883	0.0270825944525602	0.220172752283197	0.138134570470777	-0.0629388924687648	0.0375978390010062	0.252532415947163	0.137049054239893	0.30405930757202	0.190548676545527
"ENSMUSG00000030386"	"Zfp606"	"protein_coding"	"zinc finger protein 606 [Source:MGI Symbol;Acc:MGI:1914620]"	0.0115084075458336	0.725422052560318	0.0978780963242141	2.17355045330643e-06	2.37238233658511e-07	0.193335874464453	9.8255337369905e-06	-0.330633642530236	0.0411012392456032	-0.144766201642316	0.407277015983041	0.502206022323151	0.105301614202128	0.443347774880759
"ENSMUSG00000030393"	"Zik1"	"protein_coding"	"zinc finger protein interacting with K protein 1 [Source:MGI Symbol;Acc:MGI:108070]"	0.119002402797695	0.289450530459911	0.660205843949365	3.43278831301003e-15	3.33617074097715e-13	3.92815556779673e-06	0.000186151068852408	-0.232005259623045	0.144006802651826	-0.0439992284856097	0.944006701468441	0.925935749077718	0.470767173400821	0.422945712360257
"ENSMUSG00000030397"	"Mark4"	"protein_coding"	"MAP/microtubule affinity regulating kinase 4 [Source:MGI Symbol;Acc:MGI:1920955]"	0.647136119485354	0.763689017918857	0.589061034100277	1.04401501879918e-23	1.718101646366e-20	0.0366380059291313	0.715963682673725	0.0321154014368803	0.0193653460381871	0.0257403737375337	0.699351153277992	0.663305256696371	-0.0941997575825297	-0.0184634836756663
"ENSMUSG00000030400"	"Ercc2"	"protein_coding"	"excision repair cross-complementing rodent repair deficiency, complementation group 2 [Source:MGI Symbol;Acc:MGI:95413]"	0.487010263625921	0.479909622531422	0.32326965275564	6.44042657687428e-13	6.55513328665742e-13	0.813059444682267	0.0493717227633479	-0.0789345609205077	-0.0736976839225978	-0.0763161224215527	0.630770289024982	0.698969639728201	0.0169211229428434	0.163815196037219
"ENSMUSG00000030401"	"Rtn2"	"protein_coding"	"reticulon 2 (Z-band associated protein) [Source:MGI Symbol;Acc:MGI:107612]"	0.0763388088839053	0.661473286557248	0.109220066552114	0.01895650577996	0.00603329368891538	0.11074101716196	0.140107176486222	-0.25993335043623	-0.0582558205123265	-0.159094585474278	0.212874157275535	0.27862951748746	0.147270656522723	0.155909505366384
"ENSMUSG00000030402"	"Ppm1n"	"protein_coding"	"protein phosphatase, Mg2+/Mn2+ dependent, 1N (putative) [Source:MGI Symbol;Acc:MGI:2142330]"	0.647713581343095	0.747605724543238	0.905257248925531	0.062541843348611	0.330583204601818	0.0050959957303414	0.00188680573429382	-0.179109082650599	0.115812290511355	-0.031648396069622	-0.453281787137367	-0.259729349539543	0.715993779557078	0.917656542169964
"ENSMUSG00000030403"	"Vasp"	"protein_coding"	"vasodilator-stimulated phosphoprotein [Source:MGI Symbol;Acc:MGI:109268]"	0.909138156086024	0.765865665762887	0.775277802334729	0.000489777632445755	0.215344227304473	0.207522166238859	0.952307525932112	-0.0153134583347239	-0.0367148275683817	-0.0260141429515528	-0.301808693465762	-0.113601246115135	-0.107468079852088	-0.00580595393584105
"ENSMUSG00000030406"	"Gipr"	"protein_coding"	"gastric inhibitory polypeptide receptor [Source:MGI Symbol;Acc:MGI:1352753]"	0.39873128385794	0.944077280937998	0.565218817647368	0.0217215173048331	0.000990294375548467	0.400975602329822	0.625792085741244	0.195006340290223	-0.0148448248003574	0.0900807577449327	-0.331155228006687	-0.539649003474476	0.122503432984852	0.0813653146315463
"ENSMUSG00000030409"	"Dmpk"	"protein_coding"	"dystrophia myotonica-protein kinase [Source:MGI Symbol;Acc:MGI:94906]"	0.018434708516335	0.748678424637939	0.0497972637189762	4.00160326841742e-29	5.85258655604886e-30	0.122297618084914	0.223523165030383	0.651310243023969	0.0794623173944893	0.365386280209229	-3.44155913208788	-3.95715953624227	-0.265925032668175	-0.239177967951633
"ENSMUSG00000030410"	"Dmwd"	"protein_coding"	"dystrophia myotonica-containing WD repeat motif [Source:MGI Symbol;Acc:MGI:94907]"	0.387134151025794	0.658351914015932	0.349868032155511	5.02778804043112e-12	1.59120870140091e-09	0.0591579340333748	0.575915871643261	0.0918710729409176	0.0430477316071203	0.0674594022740189	0.555076116173729	0.510038103490489	0.128056004278782	0.0429115590528499
"ENSMUSG00000030411"	"Nova2"	"protein_coding"	"NOVA alternative splicing regulator 2 [Source:MGI Symbol;Acc:MGI:104296]"	0.82926791407653	0.252681120210438	0.350565481489932	4.41592991896563e-27	1.4662970411408e-22	0.0105772475423699	0.0101448451679801	0.0186937006577361	0.0915726060570634	0.0551331533573998	1.00953294160724	0.907762113842109	0.143809039937598	0.165818088162839
"ENSMUSG00000030413"	"Pglyrp1"	"protein_coding"	"peptidoglycan recognition protein 1 [Source:MGI Symbol;Acc:MGI:1345092]"	0.445728165306058	0.696865225839662	0.764813867922192	1.34496475114323e-06	0.000417865153205815	0.0178271390934862	0.140055152889334	0.39728521753759	-0.186087560289016	0.105598828624287	-1.70319706240782	-1.31349346996331	-0.796022593470848	-0.559973898813092
"ENSMUSG00000030417"	"Pdcd5"	"protein_coding"	"programmed cell death 5 [Source:MGI Symbol;Acc:MGI:1913538]"	0.260339612938485	0.435024355053201	0.761241606937354	2.96896635342778e-08	1.16008641722334e-06	0.0947846247352373	0.0894404790095054	0.155744272985302	-0.0989396544748127	0.0284023092552446	-0.534935163891795	-0.503727905353994	-0.14686540571402	-0.171190459136103
"ENSMUSG00000030421"	"Uri1"	"protein_coding"	"URI1, prefoldin-like chaperone [Source:MGI Symbol;Acc:MGI:1342294]"	0.597215577374205	0.687091796895117	0.508570199105546	0.0478145110899253	0.19376125777541	0.0377343626695538	0.0199869440487629	0.0507103235192847	0.0354905759396207	0.0431004497294527	0.118115163717671	0.0851782407505293	0.128042373185866	0.165111278687807
"ENSMUSG00000030423"	"Pop4"	"protein_coding"	"processing of precursor 4, ribonuclease P/MRP family, (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1913411]"	0.698026401476321	0.303378957193128	0.679491783450128	4.75242294375757e-07	7.83936729633206e-07	0.00632694849071843	0.00108885404813593	-0.052490571048124	0.128395178084712	0.037952303518294	-0.465900628270609	-0.504408697622766	-0.240552867151848	-0.334487816978217
"ENSMUSG00000030424"	"Zfp939"	"transcribed_unprocessed_pseudogene"	"zinc finger protein 939 [Source:MGI Symbol;Acc:MGI:3036240]"	0.715963701252558	0.430790319126235	0.423533455803249	6.08245582253029e-07	0.000406101739154178	0.00128672607187992	0.115836979466838	0.0759028121421836	0.151275099377158	0.113588955759671	0.710132352800863	0.52817451839262	0.442859890903908	0.239693771243515
"ENSMUSG00000030428"	"Ttyh1"	"protein_coding"	"tweety family member 1 [Source:MGI Symbol;Acc:MGI:1889007]"	0.160748755927193	0.409655503226534	0.629993407861846	1.24172923256233e-11	2.71951851051178e-08	0.00405456896710188	0.0247069602004027	-0.187757824767816	0.1008331368715	-0.0434623439481583	-0.677074764269352	-0.574116577774511	-0.249482702798019	-0.220401093979693
"ENSMUSG00000030431"	"Tmem238"	"protein_coding"	"transmembrane protein 238 [Source:MGI Symbol;Acc:MGI:1922935]"	0.304254475254179	0.71967590511135	0.605510593887402	0.00112947341757899	0.00125163908297955	0.00962063483946769	0.00496614075841643	0.224147815327187	-0.0716443676254577	0.0762517238508649	0.453250942056154	0.497580658482488	-0.365288498877701	-0.456602052509065
"ENSMUSG00000030432"	"Rpl28"	"protein_coding"	"ribosomal protein L28 [Source:MGI Symbol;Acc:MGI:101839]"	0.566470621426975	0.471932810244082	0.948241025918259	2.12573661827492e-15	6.09238881902914e-12	0.00447737752682529	3.73172187977482e-05	0.0520057837770205	-0.0599913930216971	-0.00399280462233831	-0.587761512669363	-0.523452775210111	-0.168252718840509	-0.290901658661391
"ENSMUSG00000030433"	"Sbk2"	"protein_coding"	"SH3-binding domain kinase family, member 2 [Source:MGI Symbol;Acc:MGI:2685925]"	0.231861162121201	0.30651649150067	0.117739412366297	0.087240045207528	0.0535858843202497	0.653458902284754	0.0077928218065706	0.36968309430411	0.289961225342964	0.329822159823537	-0.325881520802561	-0.409178393621645	-0.0871731555920584	-0.609832785633996
"ENSMUSG00000030435"	"U2af2"	"protein_coding"	"U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2 [Source:MGI Symbol;Acc:MGI:98886]"	0.611729465999193	0.342056440932848	0.786492235628857	9.72773080598992e-17	4.32415633623026e-14	0.424880763541792	0.152978238336841	-0.0363602465382664	0.0626853925976967	0.0131625730297151	0.501098073299242	0.475743420510476	-0.036138477876456	-0.0746239078891873
"ENSMUSG00000030443"	"Zfp583"	"protein_coding"	"zinc finger protein 583 [Source:MGI Symbol;Acc:MGI:2682297]"	0.144174604061347	0.224064496580488	0.796706935959422	3.90004528723169e-08	4.5553499025005e-07	0.0764875234064418	0.16039891281287	-0.316743598656016	0.241539516267129	-0.0376020411944438	0.826183022904763	0.822758745448996	0.243553906641092	0.220113480155368
"ENSMUSG00000030446"	"Zfp273"	"protein_coding"	"zinc finger protein 273 [Source:MGI Symbol;Acc:MGI:3036278]"	0.210465595568958	0.504923327474618	0.170879851519472	0.0169905760907385	0.000150742044641907	0.0314869482049952	0.000130879398706817	-0.221947950455835	-0.108033387723752	-0.164990669089793	0.263666628915104	0.48194414206327	0.24378212493425	0.518923819746842
"ENSMUSG00000030447"	"Cyfip1"	"protein_coding"	"cytoplasmic FMR1 interacting protein 1 [Source:MGI Symbol;Acc:MGI:1338801]"	0.0411962990612306	0.990512731274772	0.127665004389252	0.878341948133911	0.359795474488133	0.170032174431155	0.391022713817309	-0.257968472887279	-0.00135591034537796	-0.129662191616328	-0.0116376480365559	0.0774557536879916	-0.108378458721884	0.0772795428661048
"ENSMUSG00000030450"	"Oca2"	"protein_coding"	"oculocutaneous albinism II [Source:MGI Symbol;Acc:MGI:97454]"	0.417656414962299	0.355052613675104	0.976590396366154	0.00887261314396129	0.0410408892390169	0.212351318960746	0.186859415530816	0.405883183095716	-0.425781369393323	-0.00994909314880355	-0.824026339603086	-0.705123283748693	-0.395727135163093	0.48043241961136
"ENSMUSG00000030451"	"Herc2"	"protein_coding"	"HECT and RLD domain containing E3 ubiquitin protein ligase 2 [Source:MGI Symbol;Acc:MGI:103234]"	0.26992072124051	0.375480534295808	0.829673264126044	3.70909700577432e-35	6.10797372565706e-31	0.235331700096245	0.0142443087274284	-0.110398455213394	0.0813133085558313	-0.0145425733287814	1.64230656450459	1.52292834508134	0.0750200691426777	0.18111547268574
"ENSMUSG00000030452"	"Nipa2"	"protein_coding"	"non imprinted in Prader-Willi/Angelman syndrome 2 homolog (human) [Source:MGI Symbol;Acc:MGI:1913918]"	0.513552394899267	0.933790206311606	0.590884340728843	3.31678181310663e-38	2.54762103136782e-36	0.669680274381889	0.30108130206754	0.150385375130293	0.0175347403989532	0.0839600577646231	-4.30022806145227	-4.41081083300942	-0.0619184277423359	0.172689610890265
"ENSMUSG00000030465"	"Psd3"	"protein_coding"	"pleckstrin and Sec7 domain containing 3 [Source:MGI Symbol;Acc:MGI:1918215]"	0.578064318424243	0.608811196479957	0.949306795607342	2.51012873989846e-19	4.09063770491059e-16	2.10037204979821e-05	0.000196338035834611	-0.063611612223518	0.0537513889944687	-0.00493011161452461	0.918758055235231	0.856192513059151	0.331705158185716	0.326643629055221
"ENSMUSG00000030469"	"Zfp719"	"protein_coding"	"zinc finger protein 719 [Source:MGI Symbol;Acc:MGI:2444708]"	0.761283297085789	0.629077588323779	0.582184628527671	0.000108663635760914	0.00137923246712459	0.0102353270264165	0.0232636415415465	-0.0435551660174851	-0.063649286818658	-0.0536022264180716	0.362349989786211	0.325214258608734	0.238912419152637	0.240484918513365
"ENSMUSG00000030470"	"Csrp3"	"protein_coding"	"cysteine and glycine-rich protein 3 [Source:MGI Symbol;Acc:MGI:1330824]"	0.39498638074732	0.21650677518491	0.831273795070667	3.43121998497626e-18	2.13666441148999e-17	0.782835127328089	0.418293865499557	0.34241888020855	-0.458550674235886	-0.0580658970136676	-3.04178937672065	-3.23112522807387	0.0698454935772721	0.235661769859124
"ENSMUSG00000030471"	"Zdhhc13"	"protein_coding"	"zinc finger, DHHC domain containing 13 [Source:MGI Symbol;Acc:MGI:1919227]"	0.882877859722336	0.671646151852974	0.692682644846395	0.212987655597863	0.00361397452603001	0.107116199525028	0.175373516265321	0.0268394003905938	0.070983123809726	0.0489112621001599	0.139842746643467	0.373172993293067	0.187327710373261	0.179995034283763
"ENSMUSG00000030486"	"Zfp108"	"protein_coding"	"zinc finger protein 108 [Source:MGI Symbol;Acc:MGI:1891198]"	0.759796961635734	0.637189092967337	0.586489884769512	2.27616121040386e-06	3.66159754669405e-06	0.0673656657765939	0.11091208643689	0.0699790258447992	0.099209333428258	0.0845941796365286	0.730047584861859	0.789457683573446	0.267948429370555	0.266725166909837
"ENSMUSG00000030491"	"Tdrd12"	"protein_coding"	"tudor domain containing 12 [Source:MGI Symbol;Acc:MGI:1919231]"	0.851860854758634	0.930558772498787	0.844242435694619	1.35058203304e-12	1.20622842197352e-11	0.439057927225257	0.313938881599918	-0.0938812273941092	-0.0402359385517563	-0.0670585829729328	-2.73874982347479	-2.84470995693305	0.246131318665645	0.367780407561023
"ENSMUSG00000030495"	"Slc7a10"	"protein_coding"	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 10 [Source:MGI Symbol;Acc:MGI:1858261]"	0.0121749652888923	0.683982228782331	0.0331313055833392	1.55308355567653e-05	4.32644914480058e-05	0.0071712243677242	0.214576003782703	-0.352149342813859	-0.0511649484121497	-0.201657145613004	-0.392370037394952	-0.408142634824438	-0.239369877444672	-0.123593362470034
"ENSMUSG00000030498"	"Gas2"	"protein_coding"	"growth arrest specific 2 [Source:MGI Symbol;Acc:MGI:95657]"	0.0135975105141046	0.145639639585526	0.00566681137203717	2.81614639211289e-08	0.00955563280607816	0.165496094239347	0.0864214163984555	-0.460675910272382	-0.245316179593578	-0.35299604493298	-0.708521146278407	-0.329338501789032	-0.160533971932867	0.228473550359603
"ENSMUSG00000030499"	"Kctd15"	"protein_coding"	"potassium channel tetramerisation domain containing 15 [Source:MGI Symbol;Acc:MGI:2385276]"	0.992375457508771	0.502225959582391	0.644511251638863	1.31267081640646e-10	0.000288077051167309	0.00926888819088772	0.0540229491318743	0.00176678552625731	0.114170549139296	0.0579686673327768	0.874949593827052	0.481614917412279	0.312557734379865	0.261810760599273
"ENSMUSG00000030500"	"Slc17a6"	"protein_coding"	"solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 6 [Source:MGI Symbol;Acc:MGI:2156052]"	0.454535729934614	0.695837951601648	0.415396604062857	1.49982984726766e-05	0.0526066228224182	0.00194363608146278	0.489789662862829	0.21717614972823	0.104101971313681	0.160639060520956	0.832957714750858	0.387339567332701	0.5904425266807	-0.145050169739525
"ENSMUSG00000030505"	"Prmt3"	"protein_coding"	"protein arginine N-methyltransferase 3 [Source:MGI Symbol;Acc:MGI:1919224]"	0.642991208480367	0.0833281720148331	0.130185697885738	0.203516544436361	0.00274693249708971	0.0358338292107689	0.685052731471353	-0.0585165335775568	-0.203198233796958	-0.130857383687258	0.0988904691398587	0.266477164260968	-0.170256067858763	0.037035974207354
"ENSMUSG00000030509"	"Asb7"	"protein_coding"	"ankyrin repeat and SOCS box-containing 7 [Source:MGI Symbol;Acc:MGI:2152835]"	0.264642818646083	0.848291539227339	0.487057060983885	1.38180429282231e-12	8.046374910923e-10	0.784388418746516	0.00208399266450676	-0.112475296000642	0.0176275520853495	-0.0474238719576461	0.546139949897561	0.49489235723371	0.0173279378532047	0.232608273728384
"ENSMUSG00000030512"	"Snrpa1"	"protein_coding"	"small nuclear ribonucleoprotein polypeptide A' [Source:MGI Symbol;Acc:MGI:1916231]"	0.807838907021358	0.737541124864576	0.962002377592487	2.05568149026988e-05	0.000603343918454718	0.0163413243529623	0.196065231067805	0.0334973071867015	-0.0424046240388698	-0.00445365842608414	-0.38845665360077	-0.337279477984037	-0.213888638514165	-0.12970728244861
"ENSMUSG00000030516"	"Tjp1"	"protein_coding"	"tight junction protein 1 [Source:MGI Symbol;Acc:MGI:98759]"	0.0113624065499941	0.407368621110484	0.179127267123592	3.54267989998094e-12	2.35735283252203e-12	0.631357602991397	0.180933157576017	-0.386612564912864	0.113431927741094	-0.136590318585885	0.787164755378589	0.883268891620845	-0.0450542432267049	0.144944859899691
"ENSMUSG00000030518"	"Entrep2"	"protein_coding"	"endosomal transmembrane epsin interactor 2 [Source:MGI Symbol;Acc:MGI:1917888]"	0.0525106452825851	0.159705886388838	0.0185777250574568	5.5864979740251e-16	2.14538147173613e-08	0.000468602377137379	0.295535607513323	0.250674433521245	0.165715386225001	0.208194909873123	0.853684890348207	0.555501913634542	0.296120056844005	-0.096741185619623
"ENSMUSG00000030519"	"Apba2"	"protein_coding"	"amyloid beta precursor protein binding family A member 2 [Source:MGI Symbol;Acc:MGI:1261791]"	0.634052741938625	0.138621876973787	0.176503690660187	7.2423854603146e-19	3.59240093953791e-17	0.278758470386691	0.0468449478422598	-0.0436920403283274	-0.125902528976662	-0.0847972846524949	0.72019697873067	0.729196969218699	0.0630031125000894	0.134099261647415
"ENSMUSG00000030521"	"Mphosph10"	"protein_coding"	"M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein) [Source:MGI Symbol;Acc:MGI:1915223]"	0.306510186692499	0.955910507677669	0.473090773953615	6.22012008695832e-09	8.91856720748934e-08	0.80479900890297	0.026743212482965	-0.134001822524739	0.00662557377989881	-0.0636881243724199	0.539055001733524	0.537088765245651	-0.0203578537957543	0.213509778814682
"ENSMUSG00000030522"	"Mtmr10"	"protein_coding"	"myotubularin related protein 10 [Source:MGI Symbol;Acc:MGI:2142292]"	0.0375040560003515	0.253617009626314	0.434283492968008	0.36395702810402	0.207964797401752	0.148338196918182	0.774913396415328	-0.386339290502732	0.192258857847931	-0.0970402163274002	0.101721019148015	0.156924944158245	-0.167837096440052	0.037735030846108
"ENSMUSG00000030523"	"Trpm1"	"protein_coding"	"transient receptor potential cation channel, subfamily M, member 1 [Source:MGI Symbol;Acc:MGI:1330305]"	0.349787393721135	0.0637392690028161	0.0532536140511009	2.62876432671118e-35	4.53909398459503e-31	0.96297010252607	0.158864154984391	-0.371406916987812	-0.683890643764751	-0.527648780376281	-6.56963828646541	-6.08790005656777	0.0115980119238284	0.406815623600698
"ENSMUSG00000030525"	"Chrna7"	"protein_coding"	"cholinergic receptor, nicotinic, alpha polypeptide 7 [Source:MGI Symbol;Acc:MGI:99779]"	0.821842213239592	0.297757568100546	0.588445491612682	5.97745354713744e-05	0.00201706372445342	3.12281148251541e-07	7.84460202614539e-05	-0.0393420686228572	0.167841094568537	0.06424951297284	0.460295106646138	0.381444184306534	-0.632609203496412	-0.533851330178019
"ENSMUSG00000030527"	"Crtc3"	"protein_coding"	"CREB regulated transcription coactivator 3 [Source:MGI Symbol;Acc:MGI:1917711]"	0.133036677480377	0.253932992262083	0.7332725136057	3.79439644577736e-18	3.29714683410387e-15	0.00054514422639267	0.00013513462058107	-0.272878000266791	0.189584981993479	-0.041646509136656	1.36049233059375	1.27974039757351	0.413362248556856	0.529059574622582
"ENSMUSG00000030528"	"Blm"	"protein_coding"	"Bloom syndrome, RecQ like helicase [Source:MGI Symbol;Acc:MGI:1328362]"	0.820240034485456	0.865310689241399	0.777905712611734	2.68654748593241e-07	3.11897803276111e-06	0.241911753891946	0.454127367808544	-0.0387972464034059	-0.0265986581753488	-0.0326979522893773	0.603849088196382	0.594041633183528	0.126822112762266	0.0926642085945679
"ENSMUSG00000030530"	"Furin"	"protein_coding"	"furin, paired basic amino acid cleaving enzyme [Source:MGI Symbol;Acc:MGI:97513]"	0.064461422646026	0.792232897409699	0.231659982197223	2.940434241796e-09	7.3283813374684e-12	0.148410720672588	0.00063903734204037	-0.241158079402951	0.0311125927869629	-0.105022743307994	0.546160031036179	0.73862700423928	0.118306590645551	0.333864762695255
"ENSMUSG00000030532"	"Hddc3"	"protein_coding"	"HD domain containing 3 [Source:MGI Symbol;Acc:MGI:1915945]"	0.548010916248551	0.167986529392504	0.619476685486346	0.00138334866543506	0.000143771628416062	0.0818393719682304	0.0884897093807215	0.086247514531232	-0.183008107082099	-0.0483802962754336	-0.293321468772522	-0.393769999346299	-0.159489925550176	-0.17885291075513
"ENSMUSG00000030533"	"Unc45a"	"protein_coding"	"unc-45 myosin chaperone A [Source:MGI Symbol;Acc:MGI:2142246]"	0.682490097111199	0.10681332056482	0.424051221348484	6.57040783482662e-12	5.69973045805628e-07	0.063672157252492	0.749411443409114	-0.0472062843143766	0.172720687450872	0.0627572015682478	0.599629389200135	0.436813930472128	0.136974450580296	-0.026660808527156
"ENSMUSG00000030534"	"Vps33b"	"protein_coding"	"vacuolar protein sorting 33B [Source:MGI Symbol;Acc:MGI:2446237]"	0.38931098954307	0.238533612575293	0.868124419966643	1.9427907974055e-11	8.70916514476885e-11	0.661455201439587	0.462752212761659	-0.120989137559479	0.152580348551071	0.0157956054957962	0.704740157426718	0.744996348977594	-0.0387579164288172	-0.0746033145869653
"ENSMUSG00000030536"	"Iqgap1"	"protein_coding"	"IQ motif containing GTPase activating protein 1 [Source:MGI Symbol;Acc:MGI:1352757]"	0.0618920877166752	0.147175095872057	0.0197852346057668	3.94792128031499e-07	3.81172026842615e-11	0.241415877450846	1.6531354100126e-06	-0.402646929656437	-0.285464882864254	-0.344055906260345	0.738559391392576	1.16022900262102	0.158039003153832	0.814252680613339
"ENSMUSG00000030538"	"Cib1"	"protein_coding"	"calcium and integrin binding 1 [Source:MGI Symbol;Acc:MGI:1344418]"	0.56091461802366	0.296697467152184	0.779283400694005	0.000244225549009799	0.0175615155368959	0.0640180316172889	0.0240614926725631	0.143516703448194	-0.237335449622903	-0.0469093730873543	-0.586650808479208	-0.407017085360389	-0.29235045601462	-0.411105070366818
"ENSMUSG00000030539"	"Sema4b"	"protein_coding"	"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4B [Source:MGI Symbol;Acc:MGI:107559]"	0.62212535713719	0.185842539279618	0.590822988296261	1.85346223552906e-05	3.14336673771064e-05	0.0678573781080038	0.579046493879704	-0.0715777143296243	0.177625590422624	0.0530239380465001	0.411894692309518	0.441988895246225	0.169606756704719	0.0583099106779845
"ENSMUSG00000030543"	"Mesp2"	"protein_coding"	"mesoderm posterior 2 [Source:MGI Symbol;Acc:MGI:1096325]"	0.0540622969757452	0.25878068607437	0.0303386011597539	9.91329596918616e-07	2.01859106380783e-10	0.0408331444821993	0.272008261524896	0.815890559762935	0.434816457490411	0.625353508626673	-1.3870593267225	-2.15650953020928	0.547893285853694	-0.333030747950839
"ENSMUSG00000030545"	"Pex11a"	"protein_coding"	"peroxisomal biogenesis factor 11 alpha [Source:MGI Symbol;Acc:MGI:1338788]"	0.326776354870874	0.672210417984259	0.313814381344664	0.0689046267080406	0.294268761076235	0.0517163645107521	0.00694158616842863	-0.225803984317157	-0.089198057310711	-0.157501020813934	-0.259071934209623	-0.164057873104534	0.286188510813424	0.462072577236305
"ENSMUSG00000030546"	"Plin1"	"protein_coding"	"perilipin 1 [Source:MGI Symbol;Acc:MGI:1890505]"	0.630223720970463	0.960214625120432	0.697730063004527	1.23765141942613e-06	5.83839101994929e-06	0.886513876506148	0.493797901615261	0.205740386889844	0.0195637495776131	0.112652068233729	-1.40499397034683	-1.43643550647272	-0.0384653448039408	-0.211789222080734
"ENSMUSG00000030551"	"Nr2f2"	"protein_coding"	"nuclear receptor subfamily 2, group F, member 2 [Source:MGI Symbol;Acc:MGI:1352452]"	0.169655147542747	0.802040262155569	0.237153090811415	0.860299785110235	0.924129914339415	7.75966342084964e-05	0.000240585468404722	0.222601001901515	0.037040479523518	0.129820740712517	-0.0173322047513809	-0.0103970767581787	-0.429080954197651	-0.452738244774191
"ENSMUSG00000030554"	"Synm"	"protein_coding"	"synemin, intermediate filament protein [Source:MGI Symbol;Acc:MGI:2661187]"	0.0672599927279476	0.768354662133301	0.12104504855388	1.15389092772966e-16	1.16069254092666e-15	0.977053112326675	0.0239638515661546	-0.346324725017254	-0.0504970271062488	-0.198410876061752	1.30128717130346	1.36277472445109	0.00338765127730989	0.311455434011072
"ENSMUSG00000030556"	"Lrrc28"	"protein_coding"	"leucine rich repeat containing 28 [Source:MGI Symbol;Acc:MGI:1915689]"	0.81268175718833	0.459130762242707	0.743486243078984	0.000317782810412423	0.147050005686885	0.258768553409302	0.667381843267986	-0.0344003985380317	0.098919042269376	0.0322593218656722	0.3383412945804	0.144158291622583	0.104017851745875	0.045159836360589
