"ensembl_gene_id"	"mgi_symbol"	"gene_biotype"	"description"	"P.Value_PFC_F_FENT"	"P.Value_PFC_M_FENT"	"P.Value_PFC_FENT"	"P.Value_PFC_FENT_INPUT"	"P.Value_PFC_SAL_INPUT"	"P.Value_NAC_PFC_FENT"	"P.Value_NAC_PFC_SAL"	"logFC_PFC_F_FENT"	"logFC_PFC_M_FENT"	"logFC_PFC_FENT"	"logFC_PFC_FENT_INPUT"	"logFC_PFC_SAL_INPUT"	"logFC_NAC_PFC_FENT"	"logFC_NAC_PFC_SAL"
"ENSMUSG00000028518"	"Prkaa2"	"protein_coding"	"protein kinase, AMP-activated, alpha 2 catalytic subunit [Source:MGI Symbol;Acc:MGI:1336173]"	0.963305479787401	0.375577501666646	0.547489954250676	3.5548882301091e-19	2.8813848325961e-17	0.00133102726121275	0.000544471129134359	0.00636588862291809	0.101865036602225	0.0541154626125717	1.08849827509766	1.03044295972595	0.280113796001167	0.348445757706984
"ENSMUSG00000028519"	"Dab1"	"protein_coding"	"disabled 1 [Source:MGI Symbol;Acc:MGI:108554]"	0.054369567477489	0.4856129164988	0.291588431132126	2.20671877914444e-07	1.48329759623832e-07	0.551321738769914	0.477845363523229	0.313763762506313	-0.0928929114018135	0.11043542555225	0.564739673835538	0.602281820460972	0.0578169850081118	0.0789975877909903
"ENSMUSG00000028521"	"Slc35d1"	"protein_coding"	"solute carrier family 35 (UDP-glucuronic acid/UDP-N-acetylgalactosamine dual transporter), member D1 [Source:MGI Symbol;Acc:MGI:2140361]"	0.314092586041763	0.635134518173124	0.281785558839253	0.359987269550587	0.74641349133727	0.089022474658235	0.00555277511979586	0.177331585543885	0.0689871593413249	0.123159372442605	0.0972528473018428	-0.0358888954167584	0.182256218542926	0.347726826215551
"ENSMUSG00000028522"	"Mier1"	"protein_coding"	"MEIR1 treanscription regulator [Source:MGI Symbol;Acc:MGI:1918398]"	0.725533846847315	0.182548018258713	0.55842523613063	0.00642706394873453	0.00205596003318167	0.0295078268367945	0.0243981384419053	-0.0433260006069149	0.137176637444074	0.0469253184185794	-0.209416261505235	-0.250413554992802	0.165342792097209	0.196245670102407
"ENSMUSG00000028523"	"Dynlt5"	"protein_coding"	"dynein light chain Tctex-type 5 [Source:MGI Symbol;Acc:MGI:1914594]"	0.0373077610729542	0.814526515599876	0.141422444937631	0.000883582300024678	3.5293734372846e-05	0.242983198451916	0.335731554193991	0.866352580503072	-0.0793616564741815	0.393495462014445	-0.859553469749217	-1.150598877412	-0.289491352164827	0.273064226027651
"ENSMUSG00000028524"	"Sgip1"	"protein_coding"	"SH3-domain GRB2-like (endophilin) interacting protein 1 [Source:MGI Symbol;Acc:MGI:1920344]"	0.425395548737728	0.248475660391067	0.178484357025101	1.87887966263218e-15	1.28209815725889e-14	0.0279476196123361	0.127142468321742	-0.0736697836271301	-0.0885851199736161	-0.0811274518003731	0.591262508659763	0.589634198813376	0.124822253028072	-0.0982365774434113
"ENSMUSG00000028525"	"Pde4b"	"protein_coding"	"phosphodiesterase 4B, cAMP specific [Source:MGI Symbol;Acc:MGI:99557]"	0.41148455649321	0.572853094836399	0.783951208123717	6.62921914100939e-05	0.00322186576750169	3.25362755342288e-05	0.00462627492840257	0.0927119754613104	-0.0526290905167501	0.0200414424722801	0.290315644070681	0.217644199245449	0.304187016623026	0.228218034233725
"ENSMUSG00000028527"	"Ak4"	"protein_coding"	"adenylate kinase 4 [Source:MGI Symbol;Acc:MGI:87979]"	0.71686911365389	0.0503684743974932	0.125363422801259	0.244417555488414	0.0838067765385389	3.96184882003742e-06	0.00903264482595504	-0.0715511367255299	-0.324773283949024	-0.198162210337277	0.139336018713151	0.218388585365367	0.602361617203129	0.366666810502805
"ENSMUSG00000028528"	"Dnajc6"	"protein_coding"	"DnaJ heat shock protein family (Hsp40) member C6 [Source:MGI Symbol;Acc:MGI:1919935]"	0.615964962945932	0.135593116341277	0.18108206308458	6.17710749652683e-14	1.2978307424133e-13	0.0157848846266529	0.706932961669772	-0.0527386689085763	-0.131035296948649	-0.0918869829286129	0.614893704557254	0.631419457887569	0.156870977588162	-0.0273353878329736
"ENSMUSG00000028530"	"Jak1"	"protein_coding"	"Janus kinase 1 [Source:MGI Symbol;Acc:MGI:96628]"	0.514824105070074	0.826883402182442	0.52154163823747	1.82977482364444e-21	3.83324412649219e-19	0.787103851228917	0.257330499544061	-0.0653033095602433	-0.0181281860872025	-0.0417157478237229	0.883517944724119	0.823577001803358	0.0163185634236576	-0.0788499874847397
"ENSMUSG00000028532"	"Cachd1"	"protein_coding"	"cache domain containing 1 [Source:MGI Symbol;Acc:MGI:2444177]"	0.551272204759252	0.434038331847498	0.338994450685676	2.27210114168455e-11	6.22356905775097e-11	0.461330453237902	0.0109299223872622	0.0653333208232718	0.0711068418809786	0.0682200813521252	0.540146982603252	0.54823856155601	-0.0487894517096583	-0.198146666282899
"ENSMUSG00000028539"	"Artn"	"protein_coding"	"artemin [Source:MGI Symbol;Acc:MGI:1333791]"	0.569588107123089	0.0998880576193388	0.533980220432983	0.0297171971731752	0.748402924040488	0.254438197457917	0.524398849874724	0.216055823133812	-0.522938836059017	-0.153441506462603	-0.507925556126376	-0.0770018033163457	0.262419427840035	-0.16737516439955
"ENSMUSG00000028542"	"Slc6a9"	"protein_coding"	"solute carrier family 6 (neurotransmitter transporter, glycine), member 9 [Source:MGI Symbol;Acc:MGI:95760]"	0.284226975347702	0.420399129558828	0.753994841857035	0.000209963397164764	0.000405782953079214	4.97360328649657e-08	3.85224893790672e-08	-0.156781818395864	0.0974772315223653	-0.0296522934367491	-0.345830430730096	-0.343860524796088	-0.54647877175964	-0.632994233429989
"ENSMUSG00000028545"	"Bend5"	"protein_coding"	"BEN domain containing 5 [Source:MGI Symbol;Acc:MGI:1914871]"	0.452941188334645	0.501919861016561	0.315273491216418	0.0183202315083009	0.00408132425128142	0.118190298918341	0.832502097576106	0.10092296668196	0.0747343554741353	0.0878286610780477	0.195591844801295	0.2524001787988	-0.127822079076135	0.0196311387987615
"ENSMUSG00000028546"	"Elavl4"	"protein_coding"	"ELAV like RNA binding protein 4 [Source:MGI Symbol;Acc:MGI:107427]"	0.886233374089787	0.275501160851532	0.41967244732362	8.56063649146667e-09	2.22862964731328e-08	0.286212993599621	0.736804825623466	0.0170348923692965	0.108049663246931	0.0625422778081139	0.47897490663805	0.483469405153797	-0.077002764635687	-0.0276936744600582
"ENSMUSG00000028549"	"Itgb3bp"	"protein_coding"	"integrin beta 3 binding protein (beta3-endonexin) [Source:MGI Symbol;Acc:MGI:1914983]"	0.00399456931746011	0.260313966076701	0.00359823135055127	1.81213306236013e-07	0.00332325473543324	0.0181587713065867	0.00261492538130459	-0.597529728739449	-0.187758288810214	-0.392644008774832	-0.710979961397717	-0.386024588096404	0.292540225261519	-0.433640667893519
"ENSMUSG00000028550"	"Atg4c"	"protein_coding"	"autophagy related 4C, cysteine peptidase [Source:MGI Symbol;Acc:MGI:2651854]"	0.31524040590619	0.284108975183205	0.928026889289935	0.0359598217446123	0.428938653900118	0.0260135579884993	0.696540592385133	0.0972518314380375	-0.0859431050245387	0.00565436320674939	-0.12436792535898	-0.0483667798889118	-0.132309792044145	-0.0260313916508879
"ENSMUSG00000028551"	"Cdkn2c"	"protein_coding"	"cyclin dependent kinase inhibitor 2C [Source:MGI Symbol;Acc:MGI:105388]"	0.949970103110775	0.669060767344353	0.74819958496714	2.30815870370895e-24	7.84207319172175e-22	0.617784992353006	0.164635660368857	-0.0135267545129775	-0.0763644964315053	-0.0449456254722414	-2.18594059144652	-2.03052814086643	-0.0649955760677334	-0.208950887786968
"ENSMUSG00000028552"	"Eps15"	"protein_coding"	"epidermal growth factor receptor pathway substrate 15 [Source:MGI Symbol;Acc:MGI:104583]"	0.511611522296484	0.716891057194237	0.461641514161676	0.0364764395908503	0.579496404794187	0.0551012824776844	0.712217878647971	0.0725034087339873	0.0331288089635793	0.0528161088487833	0.141813629005727	0.0386939210907169	-0.129663881420253	-0.0281547662641417
"ENSMUSG00000028555"	"Ttc39a"	"protein_coding"	"tetratricopeptide repeat domain 39A [Source:MGI Symbol;Acc:MGI:2444350]"	0.532395246433283	0.381280984301645	0.937391818243136	1.2727759401487e-07	2.77724464213722e-07	0.470335672987199	0.974321770319951	-0.0767891914959731	0.08931178285783	0.00626129568092848	0.442537639251235	0.447934434317923	-0.053620234185848	0.00273419042872902
"ENSMUSG00000028556"	"Dock7"	"protein_coding"	"dedicator of cytokinesis 7 [Source:MGI Symbol;Acc:MGI:1914549]"	0.0324372432223968	0.113785754973837	0.00876174259421749	2.44752533839422e-11	8.57573323543938e-05	0.242019240262869	0.00200592639522156	0.222518584481542	0.135029529456698	0.17877405696912	0.502191593953929	0.270896745568584	0.0724628609453193	0.227143599293679
"ENSMUSG00000028557"	"Rnf11"	"protein_coding"	"ring finger protein 11 [Source:MGI Symbol;Acc:MGI:1352759]"	0.92001995381601	0.16395269882183	0.414828226137924	0.000222094100067845	0.0102046374560427	0.52307638142526	0.873832170740332	0.00770606043231492	-0.0891842513837462	-0.0407390954757156	-0.181376829702489	-0.128241768064184	0.0296311896395571	-0.00843127698497836
"ENSMUSG00000028558"	"Calr4"	"protein_coding"	"calreticulin 4 [Source:MGI Symbol;Acc:MGI:2140435]"	0.34875093841769	0.00720243365771275	0.299040700387392	0.00300432342892171	0.00600171885975051	0.218820027837076	0.109278230054134	-0.503230517394918	1.22797500831789	0.362372245461485	-0.995058044638373	-0.960301631146887	-0.399667199359937	0.599261905239245
"ENSMUSG00000028559"	"Osbpl9"	"protein_coding"	"oxysterol binding protein-like 9 [Source:MGI Symbol;Acc:MGI:1923784]"	0.253808173131961	0.12427913251461	0.0647437058385407	0.477169884812974	0.0750460471946287	0.045613415276325	0.572519446235043	0.108805375075893	0.121906299599403	0.115355837337648	0.0407706986855962	-0.108205824201142	-0.116362326460715	0.0370694859386549
"ENSMUSG00000028560"	"Usp1"	"protein_coding"	"ubiquitin specific peptidase 1 [Source:MGI Symbol;Acc:MGI:2385198]"	0.883706719512699	0.549072866148741	0.620690897782056	0.14417267764991	0.0255922389802272	0.336012694025307	0.448429970344401	0.0184961362603726	0.0628271115742725	0.0406616239173225	-0.112462579208378	-0.182340048520553	0.073707394512198	0.0664659060122483
"ENSMUSG00000028563"	"Tm2d1"	"protein_coding"	"TM2 domain containing 1 [Source:MGI Symbol;Acc:MGI:2137022]"	0.495719439797103	0.679417717471879	0.431034347505115	4.86124191934585e-11	7.46954069239377e-09	0.257608778124093	0.325559216668683	-0.109671436625574	-0.0550233561548472	-0.0823473963902104	-0.77391524388257	-0.680890119670519	-0.110379429991768	-0.109720381944119
"ENSMUSG00000028565"	"Nfia"	"protein_coding"	"nuclear factor I/A [Source:MGI Symbol;Acc:MGI:108056]"	0.79611303597195	0.89066832576377	0.774387484381084	0.0489415596412245	0.11225492065778	0.256507296523854	0.0646423829107223	-0.0519607434209588	-0.0228860441347098	-0.0374233937778343	0.242905086613482	0.204106395170329	0.138438322996133	0.260734810554327
"ENSMUSG00000028567"	"Txndc12"	"protein_coding"	"thioredoxin domain containing 12 (endoplasmic reticulum) [Source:MGI Symbol;Acc:MGI:1913323]"	0.963923712301347	0.764871307810687	0.876051515065962	1.04471943229498e-05	0.000459510393819934	0.991509082358939	0.986486681455433	0.00599077254190972	-0.032816107312704	-0.0134126673853971	-0.383362397831883	-0.309364989973931	-0.000850732999932324	0.00155190761409285
"ENSMUSG00000028568"	"Btf3l4"	"protein_coding"	"basic transcription factor 3-like 4 [Source:MGI Symbol;Acc:MGI:1915312]"	0.295732601617014	0.885423998690432	0.474223956970896	3.38867541225073e-05	0.000632065242415417	0.464387340422939	0.380209930343729	-0.126723607201671	0.0143957577189191	-0.0561639247413759	-0.325150929782174	-0.274151686374681	-0.0533916134909556	-0.073470062508191
"ENSMUSG00000028571"	"Cyp2j13"	"protein_coding"	"cytochrome P450, family 2, subfamily j, polypeptide 13 [Source:MGI Symbol;Acc:MGI:2385197]"	0.533001372697071	0.423966655301773	0.323053519286908	8.73742552149086e-28	8.39513053157031e-26	0.52004981085321	0.548083660185172	-0.247030879516046	-0.262630635027293	-0.254830757271669	-4.68642747425086	-4.49146858541242	0.153858858563586	-0.164624723449467
"ENSMUSG00000028572"	"Hook1"	"protein_coding"	"hook microtubule tethering protein 1 [Source:MGI Symbol;Acc:MGI:1925213]"	0.207428936764123	0.621215586436336	0.508717935964414	7.79029219695883e-11	2.4538539277359e-09	2.04903204318882e-05	0.000749184068377629	0.187463431857308	-0.0604995887140873	0.0634819215716105	0.700757300842624	0.652428201563417	0.410785856049255	0.361661015166807
"ENSMUSG00000028573"	"Fggy"	"protein_coding"	"FGGY carbohydrate kinase domain containing [Source:MGI Symbol;Acc:MGI:1922828]"	0.498069903746199	0.439452884376116	0.311163552612845	0.365013582219545	0.335085527620323	0.0448899344685034	0.302898641734429	0.124316353421772	0.117536252496267	0.12092630295902	0.100471639921684	0.112081988316313	-0.225509799733567	-0.131104747245734
"ENSMUSG00000028577"	"Plaa"	"protein_coding"	"phospholipase A2, activating protein [Source:MGI Symbol;Acc:MGI:104810]"	0.651479211083631	0.189677442820959	0.236504503275073	8.62561581343623e-15	1.45303763586208e-10	0.029422303619589	0.350180619921023	0.0413152796035634	0.0999755818451407	0.070645430724352	0.563689369160996	0.445163163759217	-0.122567710374786	-0.0592807090651815
"ENSMUSG00000028580"	"Pum1"	"protein_coding"	"pumilio RNA-binding family member 1 [Source:MGI Symbol;Acc:MGI:1931749]"	0.86174728771595	0.0367750386724755	0.139616841177065	1.12645715355649e-14	4.29705191894306e-15	0.0111873499981772	0.65857329953637	-0.0145469059725354	-0.147128857041614	-0.0808378815070747	0.511593999683389	0.549659425009328	0.131435948879104	0.0255523292732538
"ENSMUSG00000028581"	"Laptm5"	"protein_coding"	"lysosomal-associated protein transmembrane 5 [Source:MGI Symbol;Acc:MGI:108046]"	0.489058196297956	0.176153763147819	0.163954685739003	1.22185884266399e-06	0.000105109567602658	0.00848790755230518	0.0479336368360611	0.165633580913082	0.269725406730251	0.217679493821666	-0.775466775856888	-0.625412219382568	-0.390959924436858	-0.332425336858385
"ENSMUSG00000028582"	"Cc2d1b"	"protein_coding"	"coiled-coil and C2 domain containing 1B [Source:MGI Symbol;Acc:MGI:2443076]"	0.617606144646706	0.840375877128674	0.797660708086277	6.07414923793814e-06	6.72781880617284e-06	0.40452090859196	0.102385532976027	-0.0562464242843888	0.0187739518696013	-0.0187362362073937	0.335878522889415	0.349966488035277	-0.0567890637585133	-0.128618363205651
"ENSMUSG00000028583"	"Pdpn"	"protein_coding"	"podoplanin [Source:MGI Symbol;Acc:MGI:103098]"	0.698779870233221	0.0398108098472496	0.302079073840509	0.000106563843573455	7.55860984101429e-06	0.0474697308803861	0.310779082660178	-0.0876278323011159	0.392217451722929	0.152294809710906	-0.564730360501768	-0.699140965091813	-0.275286998563417	-0.159373280373069
"ENSMUSG00000028584"	"Lrrc38"	"protein_coding"	"leucine rich repeat containing 38 [Source:MGI Symbol;Acc:MGI:2442845]"	0.284102491525346	0.651529702347638	0.589157324568154	0.0457167027633043	0.0940976269584856	0.148599981697176	0.413336382307925	0.405172247911474	-0.140902044219572	0.132135101845951	0.461705361739595	0.403342589523724	-0.331099377464715	-0.213626936278243
"ENSMUSG00000028597"	"Gpx7"	"protein_coding"	"glutathione peroxidase 7 [Source:MGI Symbol;Acc:MGI:1914555]"	0.754506001439907	0.536860101662279	0.877960900206825	0.0184933297888332	0.0563118973473356	0.320910929995526	0.632847160092087	0.111429773980328	-0.182450867293895	-0.0355105466567833	-0.518529168323703	-0.436673980642725	-0.214284055132119	-0.11783055992898
"ENSMUSG00000028599"	"Tnfrsf1b"	"protein_coding"	"tumor necrosis factor receptor superfamily, member 1b [Source:MGI Symbol;Acc:MGI:1314883]"	0.386122535738933	0.357203505333437	0.211059110043149	0.781485300196542	0.688430309453953	0.000726940029646943	3.89813938355461e-05	0.236893045801619	0.208482158515309	0.222687602158464	0.0456311970741033	0.0691469111866706	0.583644170167087	0.834232241988906
"ENSMUSG00000028600"	"Podn"	"protein_coding"	"podocan [Source:MGI Symbol;Acc:MGI:2674939]"	0.503021519296834	0.349357352919515	0.266955832020331	1.28219099555157e-05	0.00344985960652091	0.0134424612271981	0.00542008093229058	0.3097115381384	0.359009777698916	0.334360657918658	-1.32012256022786	-0.885514923844275	0.70676402761144	0.917781178137745
"ENSMUSG00000028601"	"Echdc2"	"protein_coding"	"enoyl Coenzyme A hydratase domain containing 2 [Source:MGI Symbol;Acc:MGI:1289238]"	0.0209332505355876	0.70215503125688	0.0425910472592803	0.0239896607039415	0.000520694657108758	0.702825736092525	0.00326011432221665	1.0510865288918	0.140991281739401	0.596038905315601	-0.619508969082865	-1.02833436379168	-0.102520887441671	0.939782553023868
"ENSMUSG00000028602"	"Tnfrsf8"	"protein_coding"	"tumor necrosis factor receptor superfamily, member 8 [Source:MGI Symbol;Acc:MGI:99908]"	0.868609873007144	0.624744341204754	0.853361278406667	6.84378863402668e-05	5.35916754740022e-05	0.00388687545513203	0.000109583729943224	0.129122840742114	-0.316442544263179	-0.0936598517605325	-2.00853944208346	-2.13958382048596	1.40938330306733	2.22786909501764
"ENSMUSG00000028603"	"Scp2"	"protein_coding"	"sterol carrier protein 2, liver [Source:MGI Symbol;Acc:MGI:98254]"	0.982487855328164	0.402884965039969	0.581442005651369	0.425316741470777	0.989262638530874	9.13295572588112e-05	0.00132622756864742	0.00225612190197033	0.0714068913869657	0.036831506644468	-0.0495907276664078	-0.000874839691641593	-0.259301860985655	-0.238575928036731
"ENSMUSG00000028607"	"Cpt2"	"protein_coding"	"carnitine palmitoyltransferase 2 [Source:MGI Symbol;Acc:MGI:109176]"	0.0719042242424847	0.000744688728364209	0.000504498752561992	0.00809470950486965	0.631011295417818	0.0322498281770927	0.0630241283464113	0.308769640094194	0.496247861627046	0.40250875086062	0.278681500513552	0.0514548788130667	-0.22301040293696	0.220845389191765
"ENSMUSG00000028608"	"Czib"	"protein_coding"	"CXXC motif containing zinc binding protein [Source:MGI Symbol;Acc:MGI:1921348]"	0.242941477388851	0.251133744557749	0.104725818926753	0.196614355034862	0.175385994552203	0.0168673960270081	0.0953269091991608	-0.165107200307429	-0.134345733248034	-0.149726466777732	-0.110342154974465	-0.12142836193898	-0.207753260569564	-0.164142440822228
"ENSMUSG00000028609"	"Magoh"	"protein_coding"	"mago homolog, exon junction complex core component [Source:MGI Symbol;Acc:MGI:1330312]"	0.77376567374078	0.767805553867781	0.973594780544514	0.0112670237959484	0.0300434311457266	0.386312140341505	0.177767386837843	-0.0535537337302303	0.0455499633466543	-0.00400188519178801	-0.292783054826849	-0.260711673372759	-0.0976904928688018	-0.174971613901747
"ENSMUSG00000028610"	"Dmrtb1"	"protein_coding"	"DMRT-like family B with proline-rich C-terminal, 1 [Source:MGI Symbol;Acc:MGI:1927125]"	0.413744957922976	0.62132333503642	0.34562378991137	0.822387286743725	0.325989653551011	0.902829498182912	0.0191321637772726	-0.294852233889706	-0.147302361043348	-0.221077297466527	0.048749158082554	0.224387168481447	-0.0265097198699444	-0.596860366517081
"ENSMUSG00000028613"	"Lrp8"	"protein_coding"	"low density lipoprotein receptor-related protein 8, apolipoprotein e receptor [Source:MGI Symbol;Acc:MGI:1340044]"	0.855986801700884	0.678918363105622	0.901006428232393	9.44965857421036e-15	9.66616042698336e-13	6.1498076587907e-05	4.69087651014734e-05	0.0244496947010537	-0.0462056450321837	-0.010877975165565	0.828897213928089	0.765356134193818	0.349174093687305	0.407484223597634
"ENSMUSG00000028614"	"Ndc1"	"protein_coding"	"NDC1 transmembrane nucleoporin [Source:MGI Symbol;Acc:MGI:1920037]"	0.168026623952234	0.747366068621022	0.388618672705914	0.363022609556887	0.729898174289259	0.0413088509112122	0.140056431650302	0.209333487528057	-0.0401960973138724	0.0845686951070925	0.08298765811388	-0.0329084996178228	-0.188815433704249	-0.155187456099266
"ENSMUSG00000028617"	"Lrrc42"	"protein_coding"	"leucine rich repeat containing 42 [Source:MGI Symbol;Acc:MGI:1925059]"	0.497533621916306	0.83423673558211	0.696712929661922	0.740611351936975	0.50102003703506	0.000903520963942324	0.00261346328526433	0.0985138956012204	-0.0251213545837938	0.0366962705087133	0.028972764056916	0.0617994991906521	0.304393434974268	0.313721234580099
"ENSMUSG00000028618"	"Tmem59"	"protein_coding"	"transmembrane protein 59 [Source:MGI Symbol;Acc:MGI:1929278]"	0.0417167694577471	0.231455419578882	0.408766144150778	0.00370541226339348	0.13704401957553	3.56569644063877e-06	0.000164792144575562	-0.242273799694149	0.116536758236423	-0.0628685207288631	-0.212272434104142	-0.110963812778666	-0.359096995438463	-0.323904889945772
"ENSMUSG00000028619"	"Tceanc2"	"protein_coding"	"transcription elongation factor A (SII) N-terminal and central domain containing 2 [Source:MGI Symbol;Acc:MGI:1913776]"	0.595200408905645	0.425947762267846	0.359878176075564	2.60731499937846e-06	5.49207183280722e-05	0.174534248838139	0.0742216436299935	-0.0806256558115739	-0.100191502682396	-0.0904085792469851	0.473334708182351	0.414831094631921	0.125182851950031	0.189735905157851
"ENSMUSG00000028621"	"Cyb5rl"	"protein_coding"	"cytochrome b5 reductase-like [Source:MGI Symbol;Acc:MGI:1919657]"	0.308175761941991	0.61603562089333	0.639976209945681	0.106663429200793	0.000938876189474325	0.960382120897761	0.474020516078315	0.230733227073858	-0.0937102072063765	0.0685115099337409	-0.22194919247272	-0.494337350168182	0.00675862093372681	-0.111892758500007
"ENSMUSG00000028622"	"Mrpl37"	"protein_coding"	"mitochondrial ribosomal protein L37 [Source:MGI Symbol;Acc:MGI:1926268]"	0.0142567806363526	0.772156403657968	0.0372973805198736	0.000237465293420217	0.0679350014227112	0.427450159991682	0.160089926717997	0.277783059535906	0.0265003551379595	0.152141707336933	0.259767098467433	0.129370728638652	-0.0530583334539445	0.10826917349911
"ENSMUSG00000028626"	"Col9a2"	"protein_coding"	"collagen, type IX, alpha 2 [Source:MGI Symbol;Acc:MGI:88466]"	0.4387464942195	0.796234257417416	0.665150749616275	0.000321862040427234	0.264554519152085	0.201051015024256	0.790516147056849	-0.169277648164855	0.0466415068357571	-0.0613180706645491	-0.500525351416312	-0.154683825859995	0.169446596254183	-0.040084783087923
"ENSMUSG00000028629"	"Exo5"	"protein_coding"	"exonuclease 5 [Source:MGI Symbol;Acc:MGI:1920422]"	0.270107110334976	0.894508216005501	0.349841376532255	0.10596143273992	0.560783940829908	0.00362007128649289	0.0402757938016147	0.203633541018443	0.0201726965234021	0.111903118770923	0.181239211513575	0.0676774244837062	0.334480501534273	0.265335659267083
"ENSMUSG00000028630"	"Dyrk2"	"protein_coding"	"dual-specificity tyrosine phosphorylation regulated kinase 2 [Source:MGI Symbol;Acc:MGI:1330301]"	0.675960634437569	0.396983498188156	0.389056945592475	7.19547052931108e-09	2.00003896977824e-07	0.0122187878830996	0.000374701179291407	0.0707936695579301	0.119069471816995	0.0949315706874625	0.68542789255566	0.626592128141011	0.262907463286629	0.43979082877767
"ENSMUSG00000028633"	"Ctps1"	"protein_coding"	"cytidine 5'-triphosphate synthase 1 [Source:MGI Symbol;Acc:MGI:1858304]"	0.905991671097113	0.265438174550694	0.422104128558109	1.11356335415499e-12	1.36250067078647e-08	0.165617167618853	0.76231799376273	0.013355133532456	0.104828718011149	0.0590919257718023	0.610662450278436	0.468223130567731	-0.0953987517659711	-0.0236682324378981
"ENSMUSG00000028634"	"Hivep3"	"protein_coding"	"human immunodeficiency virus type I enhancer binding protein 3 [Source:MGI Symbol;Acc:MGI:106589]"	0.463277427218766	0.155655267387094	0.728628290597631	9.56038620319334e-16	1.10578542946101e-13	8.06909949388598e-05	3.93933853741331e-05	0.122074323165819	-0.19691541808996	-0.0374205474620704	1.08349080620595	1.00266414280311	0.422552202237371	0.508081543969597
"ENSMUSG00000028637"	"Ccdc30"	"protein_coding"	"coiled-coil domain containing 30 [Source:MGI Symbol;Acc:MGI:1920582]"	0.109899788333921	0.355634754100401	0.514231575711808	0.938934792185561	0.487381726374402	0.0106761538178534	0.0120142292486974	0.247782139830844	-0.117703228023771	0.0650394559035363	0.00708959057310121	-0.0674816908664782	0.242927628273306	0.273676738137123
"ENSMUSG00000028639"	"Ybx1"	"protein_coding"	"Y box protein 1 [Source:MGI Symbol;Acc:MGI:99146]"	0.359167018287372	0.150380727742327	0.828568552956266	2.93521540464471e-10	7.25546905597012e-08	0.286595982694967	0.325668908549265	-0.106370985784361	0.13887542375296	0.0162522189842997	-0.524898158566263	-0.447196009785499	-0.0747035597756551	-0.07891835933003
"ENSMUSG00000028641"	"P3h1"	"protein_coding"	"prolyl 3-hydroxylase 1 [Source:MGI Symbol;Acc:MGI:1888921]"	0.126738718602697	0.198702727911447	0.0476943665387916	0.757063118671122	0.170475922833869	0.32700473738296	0.517062342616637	0.298522132532252	0.207452226889679	0.252987179710965	0.0361534967151396	-0.16913756249669	-0.114975093848579	0.0869074363115783
"ENSMUSG00000028643"	"Svbp"	"protein_coding"	"small vasohibin binding protein [Source:MGI Symbol;Acc:MGI:1916466]"	0.133650232326824	0.403627363779889	0.0929066871715701	4.40754225773147e-07	7.03998115686019e-10	0.201292402789921	0.328036993480371	0.377955691581171	0.173129373609867	0.275542532595519	-0.850715162943204	-1.15261661826845	-0.193848437713636	0.169571048782642
"ENSMUSG00000028645"	"Slc2a1"	"protein_coding"	"solute carrier family 2 (facilitated glucose transporter), member 1 [Source:MGI Symbol;Acc:MGI:95755]"	0.118305109641335	0.232907105287435	0.0512688882559166	0.00316679496696111	0.00287446106523742	0.000190190209054486	0.0363477207640659	0.301676337177389	0.189968436820148	0.245822386998768	-0.353399837509456	-0.374342677224418	-0.45716458758028	-0.281983089321034
"ENSMUSG00000028646"	"Rragc"	"protein_coding"	"Ras-related GTP binding C [Source:MGI Symbol;Acc:MGI:1858751]"	0.955083771317267	0.332978538508802	0.507923323897523	9.48014411902174e-08	3.69541589371007e-05	0.147529752905254	0.505370434472118	0.00524130392447475	0.0748978487612257	0.0400695763428502	0.339670713717774	0.261371582632375	-0.0820701481622237	-0.0429580519647437
"ENSMUSG00000028648"	"Ndufs5"	"protein_coding"	"NADH:ubiquinone oxidoreductase core subunit S5 [Source:MGI Symbol;Acc:MGI:1890889]"	0.0633863597640625	0.949384761857154	0.161868232890721	0.00217632834313373	0.199650012515568	1.51819656340335e-07	9.24274969849639e-07	-0.25287564045759	0.00705625584655323	-0.122909692305518	-0.258517950546135	-0.109645956489754	-0.480080691435294	-0.506227052802258
"ENSMUSG00000028649"	"Macf1"	"protein_coding"	"microtubule-actin crosslinking factor 1 [Source:MGI Symbol;Acc:MGI:108559]"	0.372552841951717	0.811712473877623	0.591621965415547	4.08673330501701e-15	1.14031513843934e-11	0.0126559030039808	2.37119304722604e-06	0.295383623839513	-0.065141098950134	0.115121262444689	2.07615767190119	1.74354634224807	0.510166546307027	1.18758173090985
"ENSMUSG00000028653"	"Trit1"	"protein_coding"	"tRNA isopentenyltransferase 1 [Source:MGI Symbol;Acc:MGI:1914216]"	0.0242328244983573	0.829002973888055	0.105730495494242	0.00148556829451838	0.719783791475682	0.675627708542952	0.130911128874754	0.452294618475971	-0.0351370457412976	0.208578786367337	0.393361039543251	0.0445911842864868	0.0496439164490092	0.207249815272402
"ENSMUSG00000028654"	"Mycl"	"protein_coding"	"v-myc avian myelocytomatosis viral oncogene lung carcinoma derived [Source:MGI Symbol;Acc:MGI:96799]"	0.312445708061416	0.0191311416365704	0.0237423184236154	0.00034830273463192	0.000559800289359765	0.000336918271799536	0.988049197417154	-0.217486948277866	-0.42577710713644	-0.321632027707153	0.488945983885123	0.492383420889823	0.490266354977767	0.00222146274531099
